project_id,project_name,cert_year,stratum,council_outcome,queue_rank,source_type,source_container_id,source_container_title,document_title,document_family,source_priority,document_url,api_url,action_code,ulurp_number,application_prefix,a_application_flag,m_report_candidate_flag,ceqr_number,document_created_at,fetch_status,fetch_http_status,fetch_error
P2011Q0078,SO JAMAICA,2010,B,approve,136,cpc_report_nycgov_fallback,74f4a816-2533-e811-8126-1458d04dc8c8,Zoning Map Amendment,C110145ZMQ CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110145.pdf,"https://zap-api-production.herokuapp.com/projects/P2011Q0078?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZM,C110145ZMQ,C,False,False,11DCP041Q,,success,200,
P2011Q0078,SO JAMAICA,2010,B,approve,136,cpc_report_nycgov_fallback,75f4a816-2533-e811-8126-1458d04dc8c8,Zoning Text Amendment,N110146ZRQ CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110146.pdf,"https://zap-api-production.herokuapp.com/projects/P2011Q0078?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZR,N110146ZRQ,N,False,False,11DCP041Q,,success,200,
P2011Q0078,SO JAMAICA,2010,B,approve,136,project_page,P2011Q0078,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2011Q0078,"https://zap-api-production.herokuapp.com/projects/P2011Q0078?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,11DCP041Q,,success,200,
P2011Q0078,SO JAMAICA,2010,B,approve,136,ceqr_access,11DCP041Q,CEQR Access,11DCP041Q,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2011Q0078?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,11DCP041Q,,success,200,
P2011X0208,WILLIAMSBRIDGE/BAYCHESTER REZONING,2011,B,approve,137,cpc_report_nycgov_fallback,cc668152-2533-e811-8126-1458d04dc8c8,Zoning Map Amendment,C110384ZMX CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110384.pdf,"https://zap-api-production.herokuapp.com/projects/P2011X0208?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZM,C110384ZMX,C,False,False,11DCP148X,,success,200,
P2011X0208,WILLIAMSBRIDGE/BAYCHESTER REZONING,2011,B,approve,137,project_page,P2011X0208,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2011X0208,"https://zap-api-production.herokuapp.com/projects/P2011X0208?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,11DCP148X,,success,200,
P2011X0208,WILLIAMSBRIDGE/BAYCHESTER REZONING,2011,B,approve,137,ceqr_access,11DCP148X,CEQR Access,11DCP148X,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2011X0208?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,11DCP148X,,success,200,
P2012X0223,WEST TREMONT SENIOR RESIDENCE,2011,B,approve,138,cpc_report_nycgov_fallback,1e479658-2533-e811-8126-1458d04dc8c8,Urban Development Action Area,C120107HAX CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/120107.pdf,"https://zap-api-production.herokuapp.com/projects/P2012X0223?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",HA,C120107HAX,C,False,False,11HPD010X,,success,200,
P2012X0223,WEST TREMONT SENIOR RESIDENCE,2011,B,approve,138,project_page,P2012X0223,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2012X0223,"https://zap-api-production.herokuapp.com/projects/P2012X0223?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,11HPD010X,,success,200,
P2012X0223,WEST TREMONT SENIOR RESIDENCE,2011,B,approve,138,ceqr_access,11HPD010X,CEQR Access,11HPD010X,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2012X0223?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,11HPD010X,,success,200,
P2011K0026,CONEY ISLAND OCEAN DREAMS,2011,A,approve,139,cpc_report_nycgov_fallback,df77b010-2533-e811-8126-1458d04dc8c8,Zoning Map Amendment,C110058ZMK CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110058.pdf,"https://zap-api-production.herokuapp.com/projects/P2011K0026?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZM,C110058ZMK,C,False,False,10DCP038K,,success,200,
P2011K0026,CONEY ISLAND OCEAN DREAMS,2011,A,approve,139,cpc_report_nycgov_fallback,4952cf4c-2533-e811-812e-1458d04d95c0,Zoning Special Permit,C110059ZSK CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110059.pdf,"https://zap-api-production.herokuapp.com/projects/P2011K0026?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZS,C110059ZSK,C,False,False,10DCP038K,,success,200,
P2011K0026,CONEY ISLAND OCEAN DREAMS,2011,A,approve,139,cpc_report_nycgov_fallback,4a52cf4c-2533-e811-812e-1458d04d95c0,Zoning Special Permit,C110060ZSK CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110060.pdf,"https://zap-api-production.herokuapp.com/projects/P2011K0026?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZS,C110060ZSK,C,False,False,10DCP038K,,success,200,
P2011K0026,CONEY ISLAND OCEAN DREAMS,2011,A,approve,139,cpc_report_nycgov_fallback,4b52cf4c-2533-e811-812e-1458d04d95c0,Zoning Special Permit,C110061ZSK CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110061.pdf,"https://zap-api-production.herokuapp.com/projects/P2011K0026?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZS,C110061ZSK,C,False,False,10DCP038K,,success,200,
P2011K0026,CONEY ISLAND OCEAN DREAMS,2011,A,approve,139,cpc_report_nycgov_fallback,4c52cf4c-2533-e811-812e-1458d04d95c0,Zoning Special Permit,C110062ZSK CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110062.pdf,"https://zap-api-production.herokuapp.com/projects/P2011K0026?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZS,C110062ZSK,C,False,False,10DCP038K,,success,200,
P2011K0026,CONEY ISLAND OCEAN DREAMS,2011,A,approve,139,project_page,P2011K0026,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2011K0026,"https://zap-api-production.herokuapp.com/projects/P2011K0026?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,10DCP038K,,success,200,
P2011K0026,CONEY ISLAND OCEAN DREAMS,2011,A,approve,139,ceqr_access,10DCP038K,CEQR Access,10DCP038K,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2011K0026?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,10DCP038K,,success,200,
P2011K0026,CONEY ISLAND OCEAN DREAMS,2011,A,approve,139,cpc_report_nycgov_fallback,4d52cf4c-2533-e811-812e-1458d04d95c0,Zoning Certification,N110063ZCK CPC report nyc.gov fallback,cpc_report,10,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110063.pdf,"https://zap-api-production.herokuapp.com/projects/P2011K0026?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZC,N110063ZCK,N,False,False,10DCP038K,,success,200,
P2011K0026,CONEY ISLAND OCEAN DREAMS,2011,A,approve,139,cpc_report_nycgov_fallback,4e52cf4c-2533-e811-812e-1458d04d95c0,Zoning Certification,N110064ZCK CPC report nyc.gov fallback,cpc_report,10,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110064.pdf,"https://zap-api-production.herokuapp.com/projects/P2011K0026?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZC,N110064ZCK,N,False,False,10DCP038K,,success,200,
P2011K0206,ADMIRALS ROW PLAZA,2011,D,approve,140,cpc_report_nycgov_fallback,5a52cf4c-2533-e811-812e-1458d04d95c0,Zoning Special Permit,C110375ZSK CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110375.pdf,"https://zap-api-production.herokuapp.com/projects/P2011K0206?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZS,C110375ZSK,C,False,False,11DME001K,,success,200,
P2011K0206,ADMIRALS ROW PLAZA,2011,D,approve,140,cpc_report_nycgov_fallback,5b52cf4c-2533-e811-812e-1458d04d95c0,Zoning Special Permit,C110376ZSK CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110376.pdf,"https://zap-api-production.herokuapp.com/projects/P2011K0206?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZS,C110376ZSK,C,False,False,11DME001K,,success,200,
P2011K0206,ADMIRALS ROW PLAZA,2011,D,approve,140,cpc_report_nycgov_fallback,5c52cf4c-2533-e811-812e-1458d04d95c0,Zoning Special Permit,C110377ZSK CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110377.pdf,"https://zap-api-production.herokuapp.com/projects/P2011K0206?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZS,C110377ZSK,C,False,False,11DME001K,,success,200,
P2011K0206,ADMIRALS ROW PLAZA,2011,D,approve,140,cpc_report_nycgov_fallback,5d52cf4c-2533-e811-812e-1458d04d95c0,Zoning Special Permit,C110378ZSK CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110378.pdf,"https://zap-api-production.herokuapp.com/projects/P2011K0206?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZS,C110378ZSK,C,False,False,11DME001K,,success,200,
P2011K0206,ADMIRALS ROW PLAZA,2011,D,approve,140,cpc_report_nycgov_fallback,5f52cf4c-2533-e811-812e-1458d04d95c0,Acquisition of Property by the City,C110380PQK CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110380.pdf,"https://zap-api-production.herokuapp.com/projects/P2011K0206?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",PQ,C110380PQK,C,False,False,11DME001K,,success,200,
P2011K0206,ADMIRALS ROW PLAZA,2011,D,approve,140,cpc_report_nycgov_fallback,6152cf4c-2533-e811-812e-1458d04d95c0,Zoning Map Amendment,C110382ZMK CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110382.pdf,"https://zap-api-production.herokuapp.com/projects/P2011K0206?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZM,C110382ZMK,C,False,False,11DME001K,,success,200,
P2011K0206,ADMIRALS ROW PLAZA,2011,D,approve,140,cpc_report_nycgov_fallback,fa77b010-2533-e811-8126-1458d04dc8c8,Zoning Text Amendment,N110383ZRK CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110383.pdf,"https://zap-api-production.herokuapp.com/projects/P2011K0206?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZR,N110383ZRK,N,False,False,11DME001K,,success,200,
P2011K0206,ADMIRALS ROW PLAZA,2011,D,approve,140,project_page,P2011K0206,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2011K0206,"https://zap-api-production.herokuapp.com/projects/P2011K0206?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,11DME001K,,success,200,
P2011K0206,ADMIRALS ROW PLAZA,2011,D,approve,140,ceqr_access,11DME001K,CEQR Access,11DME001K,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2011K0206?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,11DME001K,,success,200,
P2011K0206,ADMIRALS ROW PLAZA,2011,D,approve,140,cpc_report_nycgov_fallback,6052cf4c-2533-e811-812e-1458d04d95c0,Disposition of Non,C110381PPK CPC report nyc.gov fallback,cpc_report,10,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110381.pdf,"https://zap-api-production.herokuapp.com/projects/P2011K0206?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",PP,C110381PPK,C,False,False,11DME001K,,success,200,
P2011K0206,ADMIRALS ROW PLAZA,2011,D,approve,140,cpc_report_nycgov_fallback,5e52cf4c-2533-e811-812e-1458d04d95c0,Zoning Certification,N110379ZCK CPC report nyc.gov fallback,cpc_report,10,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110379.pdf,"https://zap-api-production.herokuapp.com/projects/P2011K0206?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZC,N110379ZCK,N,False,False,11DME001K,,success,200,
P2011K0207,CONEY ISLAND OCEAN DREAMS,2011,A,approve,141,cpc_report_nycgov_fallback,fb77b010-2533-e811-8126-1458d04dc8c8,Zoning Special Permit,C110060AZSK CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110060.pdf,"https://zap-api-production.herokuapp.com/projects/P2011K0207?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZS,C110060AZSK,C,False,False,10DCP038K,,success,200,
P2011K0207,CONEY ISLAND OCEAN DREAMS,2011,A,approve,141,cpc_report_nycgov_fallback,fd77b010-2533-e811-8126-1458d04dc8c8,Zoning Special Permit,C110062AZSK CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110062.pdf,"https://zap-api-production.herokuapp.com/projects/P2011K0207?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZS,C110062AZSK,C,False,False,10DCP038K,,success,200,
P2011K0207,CONEY ISLAND OCEAN DREAMS,2011,A,approve,141,project_page,P2011K0207,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2011K0207,"https://zap-api-production.herokuapp.com/projects/P2011K0207?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,10DCP038K,,success,200,
P2011K0207,CONEY ISLAND OCEAN DREAMS,2011,A,approve,141,ceqr_access,10DCP038K,CEQR Access,10DCP038K,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2011K0207?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,10DCP038K,,success,200,
P2011Q0008,HANAC PARKING GARAGE,2011,A,approve,142,cpc_report_nycgov_fallback,84668152-2533-e811-8126-1458d04dc8c8,Zoning Special Permit,C110031ZSQ CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110031.pdf,"https://zap-api-production.herokuapp.com/projects/P2011Q0008?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZS,C110031ZSQ,C,False,False,06HPD005Q,,success,200,
P2011Q0008,HANAC PARKING GARAGE,2011,A,approve,142,project_page,P2011Q0008,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2011Q0008,"https://zap-api-production.herokuapp.com/projects/P2011Q0008?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,06HPD005Q,,success,200,
P2011Q0008,HANAC PARKING GARAGE,2011,A,approve,142,ceqr_access,06HPD005Q,CEQR Access,06HPD005Q,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2011Q0008?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,06HPD005Q,,success,200,
P2011Q0094,HANAC PARKING GARAGE,2011,A,approve,143,cpc_report_nycgov_fallback,77f4a816-2533-e811-8126-1458d04dc8c8,Zoning Map Amendment,C110166ZMQ CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110166.pdf,"https://zap-api-production.herokuapp.com/projects/P2011Q0094?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZM,C110166ZMQ,C,False,False,06HPD005Q,,success,200,
P2011Q0094,HANAC PARKING GARAGE,2011,A,approve,143,project_page,P2011Q0094,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2011Q0094,"https://zap-api-production.herokuapp.com/projects/P2011Q0094?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,06HPD005Q,,success,200,
P2011Q0094,HANAC PARKING GARAGE,2011,A,approve,143,ceqr_access,06HPD005Q,CEQR Access,06HPD005Q,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2011Q0094?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,06HPD005Q,,success,200,
P2011Q0125,SUNNYSIDE/WOODSIDE REZONING,2011,B,approve_w_mods,144,cpc_report_nycgov_fallback,8c668152-2533-e811-8126-1458d04dc8c8,Zoning Map Amendment,C110207ZMQ CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110207.pdf,"https://zap-api-production.herokuapp.com/projects/P2011Q0125?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZM,C110207ZMQ,C,False,False,11DCP080Q,,success,200,
P2011Q0125,SUNNYSIDE/WOODSIDE REZONING,2011,B,approve_w_mods,144,cpc_report_nycgov_fallback,8d668152-2533-e811-8126-1458d04dc8c8,Zoning Text Amendment,N110208ZRQ CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110208.pdf,"https://zap-api-production.herokuapp.com/projects/P2011Q0125?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZR,N110208ZRQ,N,False,False,11DCP080Q,,success,200,
P2011Q0125,SUNNYSIDE/WOODSIDE REZONING,2011,B,approve_w_mods,144,cpc_report_nycgov_fallback,8e668152-2533-e811-8126-1458d04dc8c8,Zoning Text Amendment,N110209ZRY CPC report nyc.gov fallback,cpc_report,3,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/110209.pdf,"https://zap-api-production.herokuapp.com/projects/P2011Q0125?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZR,N110209ZRY,N,False,False,11DCP080Q,,success,200,
P2011Q0125,SUNNYSIDE/WOODSIDE REZONING,2011,B,approve_w_mods,144,project_page,P2011Q0125,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2011Q0125,"https://zap-api-production.herokuapp.com/projects/P2011Q0125?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,11DCP080Q,,success,200,
